                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    245,                 1.9784,                 1.9845,                 1.0831,                 1.9252,                 2.4086,                 1.0104,                  0.615,                0.61969,                0.63539,                0.29417,                 1.9857,                 1.7333,                   1.05,                 1.8455,                 2.2838,                0.99631,             6.1225e-05,             6.1225e-05,             6.1225e-05
                    246,                 2.0066,                 2.0283,                 1.0708,                 1.9713,                 2.4205,                  1.002,                 0.6127,                0.64224,                0.64451,                0.29225,                 1.9623,                 1.7346,                 1.0422,                 1.8583,                 2.3179,                 0.9911,             6.0992e-05,             6.0992e-05,             6.0992e-05
                    247,                 1.9741,                 2.0174,                 1.0452,                 1.9687,                 2.4166,                  0.983,                0.58638,                0.63362,                0.63024,                0.29216,                 1.9503,                  1.749,                 1.0419,                 1.8643,                 2.2626,                0.99092,             6.0758e-05,             6.0758e-05,             6.0758e-05
                    248,                 1.9525,                 1.9309,                 1.0618,                 1.9496,                 2.2903,                0.99911,                0.61901,                0.62069,                0.65344,                0.30573,                 1.9393,                 1.7452,                 1.0437,                 1.8262,                 2.2626,                0.98836,             6.0525e-05,             6.0525e-05,             6.0525e-05
                    249,                 2.0032,                 1.9913,                  1.069,                 1.9346,                 2.3761,                0.99102,                0.58475,                  0.625,                0.64684,                0.30084,                 1.9498,                 1.7115,                 1.0424,                 1.8474,                  2.286,                0.99108,             6.0291e-05,             6.0291e-05,             6.0291e-05
                    250,                 1.8963,                 1.8878,                 1.0482,                 1.9053,                 2.3058,                 0.9876,                0.60977,                0.65517,                0.65616,                0.30005,                 1.9368,                 1.7018,                  1.041,                 1.8304,                 2.2547,                0.99456,             6.0057e-05,             6.0057e-05,             6.0057e-05
                    251,                  1.922,                 1.9528,                 1.0373,                  1.851,                 2.3507,                0.97985,                0.61867,                  0.625,                0.64803,                0.29721,                 1.9593,                 1.7261,                 1.0362,                 1.8232,                 2.2333,                0.99308,             5.9824e-05,             5.9824e-05,             5.9824e-05
                    252,                 1.9471,                 1.9545,                 1.0631,                 1.9578,                    2.3,                 1.0007,                0.62804,                0.61134,                0.65136,                0.30313,                 1.9442,                 1.6951,                 1.0349,                 1.8124,                 2.2291,                  0.987,              5.959e-05,              5.959e-05,              5.959e-05
                    253,                 1.9342,                 1.9409,                   1.06,                 1.9217,                 2.2832,                0.99278,                0.62485,                0.63896,                 0.6589,                0.30329,                 1.9402,                 1.7052,                 1.0325,                 1.8067,                 2.2373,                0.98726,             5.9356e-05,             5.9356e-05,             5.9356e-05
                    254,                 1.9218,                 1.8784,                 1.0542,                 1.9091,                 2.2786,                0.99815,                0.58374,                0.63793,                0.66072,                0.30271,                 1.9378,                 1.6897,                 1.0308,                  1.801,                  2.238,                0.98696,             5.9123e-05,             5.9123e-05,             5.9123e-05
                    255,                 1.9701,                 1.9805,                 1.0519,                 1.9613,                 2.3296,                0.98684,                0.60723,                0.63308,                0.67317,                0.30567,                 1.9319,                 1.6946,                 1.0332,                 1.8053,                 2.2255,                0.98649,             5.8889e-05,             5.8889e-05,             5.8889e-05
                    256,                 1.9365,                 1.9132,                 1.0572,                 1.9011,                 2.3564,                0.99457,                0.66341,                0.59483,                0.68719,                0.30849,                 1.9349,                 1.6986,                 1.0416,                 1.7847,                 2.1949,                0.98537,             5.8655e-05,             5.8655e-05,             5.8655e-05
                    257,                 1.9681,                 1.9038,                 1.0685,                 1.9989,                  2.303,                 1.0085,                0.63018,                0.64655,                0.67536,                0.30833,                 1.9395,                 1.6744,                 1.0439,                 1.8163,                 2.1706,                0.98747,             5.8422e-05,             5.8422e-05,             5.8422e-05
                    258,                  1.883,                 1.8439,                 1.0498,                 1.8414,                 2.2612,                0.98714,                0.61065,                  0.625,                0.68134,                0.31273,                 1.9268,                 1.6907,                 1.0384,                 1.7947,                 2.1719,                0.98472,             5.8188e-05,             5.8188e-05,             5.8188e-05
                    259,                 1.8821,                 1.7958,                 1.0579,                 1.8447,                 2.1835,                0.99494,                0.66225,                0.60776,                0.67479,                0.30043,                  1.917,                 1.7032,                 1.0331,                 1.8162,                 2.1814,                 0.9881,             5.7955e-05,             5.7955e-05,             5.7955e-05
                    260,                 1.9117,                 1.8172,                 1.0609,                  1.887,                 2.2618,                0.99413,                0.66454,                0.59914,                0.66775,                0.31111,                 1.8836,                 1.6879,                 1.0293,                 1.7845,                 2.1701,                0.98229,             5.7721e-05,             5.7721e-05,             5.7721e-05
                    261,                  1.943,                 1.9026,                 1.0476,                 1.9467,                 2.2586,                0.99358,                0.68084,                0.60345,                0.68692,                0.31836,                 1.9177,                 1.6489,                 1.0342,                 1.8288,                 2.1397,                0.98743,             5.7487e-05,             5.7487e-05,             5.7487e-05
                    262,                 1.9134,                 1.8386,                 1.0672,                 1.9045,                 2.2635,                 1.0017,                0.70429,                0.56466,                0.67745,                0.32115,                 1.9086,                 1.6458,                 1.0308,                 1.7808,                 2.1228,                0.98475,             5.7254e-05,             5.7254e-05,             5.7254e-05
                    263,                 1.8812,                 1.8398,                 1.0609,                 1.9032,                 2.2329,                 1.0037,                0.68108,                0.56034,                0.68002,                0.31568,                 1.9029,                 1.6234,                 1.0297,                 1.7999,                 2.1206,                 0.9869,              5.702e-05,              5.702e-05,              5.702e-05
                    264,                 1.9023,                 1.7933,                 1.0522,                 1.8945,                 2.2052,                0.99198,                0.66135,                0.58924,                0.67164,                0.31199,                 1.9125,                 1.6393,                 1.0324,                 1.7621,                 2.1746,                0.97836,             5.6786e-05,             5.6786e-05,             5.6786e-05
                    265,                 1.9602,                 1.8553,                 1.0575,                 1.9679,                 2.1977,                0.99484,                0.63616,                0.59538,                0.66721,                0.31273,                 1.9047,                 1.6495,                  1.034,                 1.7611,                 2.1548,                0.97282,             5.6553e-05,             5.6553e-05,             5.6553e-05
                    266,                 1.9163,                 1.8817,                  1.048,                 1.8957,                 2.2492,                0.99123,                0.64307,                0.61638,                0.66831,                0.31161,                 1.9053,                 1.6284,                 1.0336,                 1.8534,                  2.137,                 0.9949,             5.6319e-05,             5.6319e-05,             5.6319e-05
                    267,                 1.9299,                 1.8733,                 1.0575,                 1.9188,                 2.2322,                0.99036,                0.65319,                0.61698,                0.66596,                0.31731,                 1.9084,                 1.6166,                 1.0311,                 1.8164,                 2.1006,                0.99569,             5.6085e-05,             5.6085e-05,             5.6085e-05
                    268,                 1.8678,                 1.7669,                 1.0367,                 1.8709,                 2.1223,                0.98088,                 0.6098,                 0.5819,                0.66567,                0.31983,                 1.8855,                 1.6494,                  1.025,                 1.7722,                 2.1149,                0.97709,             5.5852e-05,             5.5852e-05,             5.5852e-05
                    269,                 1.9343,                 1.8393,                 1.0442,                 1.9025,                 2.2356,                0.99245,                0.65563,                0.59914,                0.67634,                0.31673,                 1.9055,                 1.6313,                 1.0235,                 1.8214,                 2.1009,                0.98779,             5.5618e-05,             5.5618e-05,             5.5618e-05
                    270,                 1.8312,                 1.7848,                  1.047,                 1.8183,                 2.2203,                0.98891,                0.64347,                0.64224,                0.68378,                0.32083,                 1.8984,                 1.6328,                 1.0221,                 1.8259,                 2.1207,                0.98362,             5.5384e-05,             5.5384e-05,             5.5384e-05
                    271,                 1.9398,                 1.8544,                 1.0373,                 1.9087,                 2.1666,                0.97647,                0.65711,                0.60345,                0.68346,                0.32697,                 1.8697,                 1.5994,                 1.0172,                 1.7733,                 2.1141,                0.97354,             5.5151e-05,             5.5151e-05,             5.5151e-05
                    272,                 1.8889,                 1.8284,                 1.0453,                 1.8662,                 2.1956,                0.98172,                  0.634,                  0.625,                0.68011,                0.32401,                 1.8791,                 1.6064,                 1.0191,                 1.7713,                 2.0886,                0.98092,             5.4917e-05,             5.4917e-05,             5.4917e-05
                    273,                 1.9083,                 1.8207,                 1.0641,                 1.8882,                 2.2034,                 1.0011,                 0.6367,                0.60433,                0.66765,                0.31692,                 1.8633,                 1.6218,                  1.019,                 1.7666,                 2.0841,                0.98314,             5.4684e-05,             5.4684e-05,             5.4684e-05
                    274,                 1.9113,                  1.814,                 1.0631,                 1.9227,                 2.2013,                 0.9978,                  0.673,                0.56775,                0.66066,                  0.313,                 1.8794,                 1.6096,                 1.0195,                 1.7978,                 2.0716,                0.98764,              5.445e-05,              5.445e-05,              5.445e-05
                    275,                 1.8905,                 1.8196,                 1.0447,                 1.8861,                 2.1526,                 0.9865,                0.59704,                  0.625,                0.66817,                0.31397,                 1.8816,                 1.6146,                 1.0239,                 1.7754,                 2.0965,                0.98436,             5.4216e-05,             5.4216e-05,             5.4216e-05
                    276,                 1.8809,                 1.7687,                 1.0386,                 1.8921,                 2.1391,                0.98474,                0.66791,                0.57759,                0.67272,                0.31473,                 1.8719,                 1.5934,                 1.0202,                 1.8245,                 2.0458,                0.98433,             5.3983e-05,             5.3983e-05,             5.3983e-05
                    277,                 1.8777,                 1.7853,                 1.0416,                 1.8706,                 2.1239,                 0.9789,                 0.6196,                0.62484,                0.67501,                0.31745,                 1.8504,                 1.5806,                 1.0159,                 1.8041,                 2.0754,                0.97813,             5.3749e-05,             5.3749e-05,             5.3749e-05
                    278,                 1.9221,                 1.8467,                 1.0519,                 1.9041,                  2.188,                0.99708,                0.60911,                0.66494,                0.67057,                0.31665,                 1.8725,                 1.5947,                 1.0176,                 1.7934,                 2.0705,                0.97415,             5.3515e-05,             5.3515e-05,             5.3515e-05
                    279,                 1.8501,                 1.7611,                 1.0477,                 1.8195,                 2.1176,                0.98506,                0.62242,                  0.625,                0.67118,                0.31831,                 1.8613,                 1.5727,                 1.0177,                 1.8074,                 2.0472,                0.97806,             5.3282e-05,             5.3282e-05,             5.3282e-05
                    280,                 1.8855,                 1.7867,                 1.0461,                 1.8735,                 2.1526,                0.98767,                0.63926,                0.58815,                0.66265,                 0.3096,                 1.8813,                 1.5908,                 1.0215,                   1.84,                  2.054,                0.97805,             5.3048e-05,             5.3048e-05,             5.3048e-05
                    281,                 1.8796,                 1.7521,                 1.0316,                 1.8626,                 2.0858,                0.97313,                0.63248,                0.59344,                0.66969,                0.32106,                 1.8694,                 1.5897,                  1.015,                 1.7728,                  2.039,                0.96979,             5.2814e-05,             5.2814e-05,             5.2814e-05
                    282,                 1.9186,                 1.7874,                 1.0479,                 1.9069,                 2.1158,                 0.9929,                0.66148,                0.57759,                0.67732,                0.32032,                 1.8408,                  1.601,                  1.008,                 1.7822,                 2.0573,                0.96859,             5.2581e-05,             5.2581e-05,             5.2581e-05
                    283,                 1.8847,                  1.765,                 1.0349,                 1.8682,                 2.0859,                0.97326,                0.69462,                0.59052,                0.70798,                 0.3318,                 1.8215,                 1.5606,                 1.0102,                 1.7732,                 2.0014,                0.97276,             5.2347e-05,             5.2347e-05,             5.2347e-05
                    284,                 1.8727,                 1.7531,                  1.033,                  1.898,                 2.0954,                0.97605,                0.63277,                0.63873,                0.69009,                0.32565,                 1.8517,                 1.5616,                 1.0211,                 1.7603,                 2.0106,                 0.9757,             5.2114e-05,             5.2114e-05,             5.2114e-05
                    285,                 1.9214,                 1.7635,                 1.0454,                 1.9074,                 2.1136,                0.97589,                0.63379,                0.61638,                0.68631,                 0.3267,                  1.864,                 1.5449,                   1.02,                 1.7752,                  2.019,                0.97274,              5.188e-05,              5.188e-05,              5.188e-05
                    286,                 1.8601,                 1.7613,                 1.0296,                 1.8953,                 2.0722,                0.97699,                0.61612,                0.63362,                0.68896,                 0.3287,                 1.8454,                 1.5519,                 1.0135,                 1.7457,                  1.999,                0.97226,             5.1646e-05,             5.1646e-05,             5.1646e-05
                    287,                 1.8941,                 1.7069,                 1.0406,                 1.8562,                 2.0699,                0.98682,                0.63533,                0.66085,                0.67929,                0.32273,                 1.8761,                 1.5581,                 1.0172,                 1.8197,                 2.0102,                 0.9819,             5.1413e-05,             5.1413e-05,             5.1413e-05
                    288,                 1.8955,                  1.762,                 1.0523,                 1.9143,                  2.122,                0.99161,                0.63224,                0.62069,                0.68292,                0.32581,                 1.8601,                 1.5599,                 1.0185,                 1.7989,                 1.9626,                0.98441,             5.1179e-05,             5.1179e-05,             5.1179e-05
                    289,                 1.8729,                  1.757,                 1.0492,                 1.8456,                 2.0972,                 0.9866,                0.65274,                0.69828,                0.69054,                0.32565,                 1.8707,                 1.5426,                 1.0198,                 1.7803,                 1.9687,                0.98244,             5.0945e-05,             5.0945e-05,             5.0945e-05
                    290,                 1.8954,                 1.7873,                 1.0401,                 1.8851,                 2.1092,                0.97714,                0.63857,                 0.6681,                 0.6959,                0.32508,                 1.8755,                 1.5424,                 1.0192,                 1.7213,                 1.9936,                0.96395,             5.0712e-05,             5.0712e-05,             5.0712e-05
                    291,                 1.8654,                 1.7225,                  1.041,                 1.8529,                 2.0541,                0.97686,                0.67056,                0.61414,                0.69685,                0.32114,                 1.8807,                 1.5411,                 1.0167,                 1.7844,                 1.9984,                 0.9631,             5.0478e-05,             5.0478e-05,             5.0478e-05
                    292,                 1.8183,                 1.6606,                 1.0232,                 1.8396,                 2.0711,                0.97646,                0.66596,                0.64224,                0.70572,                0.33783,                 1.8543,                 1.5265,                 1.0107,                  1.751,                 1.9622,                0.97157,             5.0244e-05,             5.0244e-05,             5.0244e-05
                    293,                 1.8402,                  1.763,                 1.0478,                 1.8023,                 2.1394,                0.97608,                0.62881,                0.67241,                0.70545,                 0.3381,                 1.8525,                 1.5216,                 1.0107,                 1.7305,                 1.9718,                0.96599,             5.0011e-05,             5.0011e-05,             5.0011e-05
                    294,                 1.8026,                 1.7348,                 1.0034,                 1.8164,                 2.0444,                0.95565,                0.63645,                0.64224,                0.69012,                0.32812,                 1.8399,                 1.5304,                 1.0065,                  1.777,                 1.9848,                0.96708,             4.9777e-05,             4.9777e-05,             4.9777e-05
                    295,                 1.8696,                 1.7516,                 1.0458,                 1.8577,                 2.0867,                0.98447,                0.62169,                0.64459,                0.68337,                0.32032,                  1.831,                 1.5128,                 1.0046,                 1.7897,                 1.9869,                0.96943,             4.9543e-05,             4.9543e-05,             4.9543e-05
                    296,                 1.8454,                 1.6941,                 1.0308,                 1.8571,                 2.0706,                0.98037,                0.59141,                0.67672,                0.67803,                0.33676,                 1.8228,                 1.4928,                 1.0066,                  1.708,                 1.9787,                 0.9609,              4.931e-05,              4.931e-05,              4.931e-05
                    297,                 1.8564,                 1.7308,                 1.0215,                  1.843,                 2.0268,                0.97011,                0.61499,                0.62931,                0.68384,                 0.3392,                 1.8351,                 1.4881,                 1.0113,                 1.7112,                  1.958,                0.96406,             4.9076e-05,             4.9076e-05,             4.9076e-05
                    298,                 1.8515,                 1.6927,                 1.0475,                  1.844,                 2.0497,                0.99161,                0.64848,                0.65086,                0.68823,                0.34557,                 1.8382,                 1.4872,                 1.0074,                 1.7285,                 1.9437,                0.96462,             4.8843e-05,             4.8843e-05,             4.8843e-05
                    299,                 1.8273,                 1.6613,                  1.035,                 1.8003,                 2.0272,                0.97896,                 0.6338,                0.63793,                0.68136,                0.33946,                 1.8341,                 1.4925,                 1.0101,                 1.7241,                 1.9563,                0.96388,             4.8609e-05,             4.8609e-05,             4.8609e-05
                    300,                 1.8671,                 1.7055,                 1.0469,                 1.8572,                 2.0396,                0.98562,                0.64069,                0.61638,                0.68222,                0.33269,                 1.8503,                 1.4807,                 1.0119,                 1.7765,                 1.9502,                0.97114,             4.8375e-05,             4.8375e-05,             4.8375e-05
                    301,                 1.8658,                 1.6829,                 1.0423,                 1.8501,                 2.0454,                0.99156,                0.63905,                0.64655,                0.68522,                0.33973,                 1.8379,                 1.4821,                 1.0084,                 1.7323,                 1.9474,                0.97061,             4.8142e-05,             4.8142e-05,             4.8142e-05
                    302,                  1.791,                 1.6314,                 1.0142,                 1.8101,                 1.9819,                0.97323,                 0.5951,                0.67153,                0.68367,                0.33667,                  1.834,                 1.4845,                 1.0111,                 1.7261,                 1.9442,                0.96756,             4.7908e-05,             4.7908e-05,             4.7908e-05
                    303,                 1.8448,                 1.6947,                 1.0299,                 1.8378,                 2.0342,                0.97185,                0.60732,                0.65086,                0.67391,                0.33006,                 1.8458,                  1.488,                 1.0159,                 1.7421,                 1.9456,                0.97024,             4.7674e-05,             4.7674e-05,             4.7674e-05
                    304,                 1.8611,                 1.7011,                 1.0401,                 1.8381,                 2.0266,                0.98485,                0.61779,                0.64655,                 0.6783,                0.33605,                 1.8506,                 1.4833,                 1.0125,                 1.7547,                 1.9293,                0.96983,             4.7441e-05,             4.7441e-05,             4.7441e-05
                    305,                 1.7979,                  1.657,                 1.0296,                 1.7893,                 1.9956,                0.97483,                0.64241,                0.62069,                0.68462,                0.33657,                 1.8352,                 1.4881,                 1.0091,                 1.7342,                 1.9233,                0.96844,             4.7207e-05,             4.7207e-05,             4.7207e-05
                    306,                 1.8178,                 1.6247,                 1.0173,                 1.8403,                 1.9502,                0.96749,                0.64881,                0.63362,                 0.6922,                 0.3363,                 1.8397,                 1.5059,                 1.0059,                 1.7403,                 1.9396,                0.96896,             4.6973e-05,             4.6973e-05,             4.6973e-05
                    307,                 1.8285,                 1.6587,                   1.02,                 1.8356,                 1.9585,                 0.9668,                0.67442,                0.60345,                0.68248,                0.34045,                 1.8072,                 1.4921,                 1.0032,                 1.6799,                 1.9422,                0.96711,              4.674e-05,              4.674e-05,              4.674e-05
                    308,                 1.8147,                 1.6759,                  1.025,                 1.8039,                 1.9653,                0.97531,                0.69401,                0.58658,                0.69069,                  0.331,                 1.8088,                 1.4743,                 1.0033,                  1.743,                 1.9491,                0.97235,             4.6506e-05,             4.6506e-05,             4.6506e-05
                    309,                 1.7859,                 1.6307,                 1.0319,                 1.7697,                 1.9776,                0.97545,                0.66096,                0.59662,                0.69791,                 0.3423,                 1.8046,                 1.4632,                 1.0025,                 1.7087,                 1.9098,                0.96398,             4.6273e-05,             4.6273e-05,             4.6273e-05
                    310,                 1.8338,                 1.6553,                 1.0205,                 1.8413,                 1.9265,                0.96904,                0.67282,                0.59388,                0.68883,                0.34248,                  1.802,                 1.4578,                0.99902,                 1.6861,                  1.901,                0.96059,             4.6039e-05,             4.6039e-05,             4.6039e-05
                    311,                 1.8252,                 1.6056,                 1.0459,                 1.7838,                  1.969,                 0.9919,                0.68183,                0.61638,                 0.7053,                0.34603,                 1.8037,                 1.4423,                0.99835,                 1.7151,                 1.8711,                0.96295,             4.5805e-05,             4.5805e-05,             4.5805e-05
                    312,                 1.8815,                 1.6695,                 1.0449,                 1.8817,                 2.0086,                0.99036,                0.72662,                0.58427,                 0.7071,                0.34669,                  1.795,                 1.4471,                 1.0045,                 1.6912,                 1.8692,                0.96203,             4.5572e-05,             4.5572e-05,             4.5572e-05
                    313,                 1.8533,                 1.6336,                 1.0317,                 1.8879,                 1.9536,                0.97787,                0.75256,                0.59052,                0.71683,                 0.3465,                 1.8014,                 1.4504,                0.99764,                 1.6839,                 1.8812,                0.95535,             4.5338e-05,             4.5338e-05,             4.5338e-05
                    314,                 1.8544,                 1.7083,                 1.0278,                 1.8785,                 2.0363,                0.97463,                0.72358,                0.59914,                0.72219,                0.34425,                 1.8215,                 1.4518,                 1.0005,                 1.7419,                 1.8683,                0.96359,             4.5104e-05,             4.5104e-05,             4.5104e-05
                    315,                 1.7992,                 1.6454,                 1.0269,                 1.8259,                 1.9639,                0.97966,                0.72284,                0.60776,                 0.7178,                0.34447,                 1.8011,                 1.4391,                0.99651,                 1.7781,                   1.84,                0.97059,             4.4871e-05,             4.4871e-05,             4.4871e-05
                    316,                  1.818,                 1.6379,                 1.0275,                 1.8706,                  1.949,                 0.9732,                0.68235,                0.64815,                0.72278,                0.35103,                 1.7973,                 1.4344,                0.99931,                  1.747,                 1.8192,                0.96799,             4.4637e-05,             4.4637e-05,             4.4637e-05
                    317,                 1.8025,                 1.5869,                 1.0264,                 1.8176,                 1.9173,                0.98613,                0.67929,                0.65086,                 0.7166,                0.35025,                 1.7865,                 1.4253,                0.99384,                 1.7417,                 1.8271,                 0.9639,             4.4403e-05,             4.4403e-05,             4.4403e-05
                    318,                 1.7745,                 1.5793,                 1.0344,                 1.7827,                   1.93,                0.97878,                0.64484,                 0.6339,                0.70549,                0.35417,                 1.7856,                 1.4128,                 0.9971,                 1.7187,                 1.8351,                 0.9615,              4.417e-05,              4.417e-05,              4.417e-05
                    319,                 1.8089,                 1.6347,                 1.0293,                 1.7739,                 1.9389,                0.96991,                0.63208,                0.68128,                0.71351,                0.34953,                 1.7861,                 1.4187,                0.99723,                    1.7,                 1.8333,                0.95886,             4.3936e-05,             4.3936e-05,             4.3936e-05
                    320,                 1.8515,                 1.7092,                 1.0473,                 1.8358,                 1.9698,                0.98269,                0.65651,                0.65082,                0.70588,                0.35472,                 1.7763,                 1.4247,                0.99618,                 1.7009,                 1.8389,                0.95937,             4.3702e-05,             4.3702e-05,             4.3702e-05
                    321,                 1.7868,                 1.5943,                 1.0376,                 1.7848,                 1.9663,                0.97478,                0.67965,                0.64224,                0.70295,                0.34521,                 1.7898,                 1.4207,                 0.9973,                 1.7341,                 1.8796,                0.96389,             4.3469e-05,             4.3469e-05,             4.3469e-05
                    322,                 1.8034,                 1.5772,                 1.0144,                 1.8221,                 1.8694,                0.96862,                0.69751,                  0.625,                0.70194,                0.35056,                 1.7671,                 1.4202,                0.99332,                 1.7396,                 1.8379,                0.96411,             4.3235e-05,             4.3235e-05,             4.3235e-05
                    323,                 1.7843,                 1.5951,                 1.0251,                 1.7784,                 1.8824,                0.97499,                0.65427,                0.64655,                0.70845,                0.35558,                 1.7593,                 1.4202,                 0.9985,                 1.6844,                 1.8256,                 0.9612,             4.3002e-05,             4.3002e-05,             4.3002e-05
                    324,                  1.808,                 1.6191,                 1.0289,                 1.8666,                 1.9478,                0.98007,                0.60532,                0.68534,                0.70838,                0.35733,                 1.7874,                 1.4121,                 1.0018,                 1.6745,                 1.8385,                 0.9522,             4.2768e-05,             4.2768e-05,             4.2768e-05
                    325,                   1.73,                  1.592,                 1.0001,                 1.7523,                 1.9048,                0.95661,                0.64118,                0.66238,                0.71254,                0.35873,                 1.7817,                 1.4094,                0.99558,                 1.6966,                 1.8252,                0.95474,             4.2534e-05,             4.2534e-05,             4.2534e-05
                    326,                 1.7865,                 1.6056,                 1.0108,                 1.8037,                 1.8715,                0.95904,                0.62049,                0.68534,                0.70931,                 0.3541,                 1.7659,                 1.4211,                 0.9956,                 1.7065,                 1.8072,                0.96004,             4.2301e-05,             4.2301e-05,             4.2301e-05
                    327,                 1.7695,                 1.5655,                 1.0095,                 1.7719,                 1.8605,                0.95454,                0.64952,                0.68966,                0.72206,                0.35714,                 1.7278,                 1.4203,                0.98836,                 1.6741,                 1.7991,                0.95364,             4.2067e-05,             4.2067e-05,             4.2067e-05
                    328,                   1.81,                 1.5829,                 1.0189,                 1.8314,                 1.8734,                0.96768,                0.65502,                0.67109,                0.71609,                0.35715,                 1.7316,                 1.4129,                0.99039,                 1.6771,                 1.8104,                0.95736,             4.1833e-05,             4.1833e-05,             4.1833e-05
                    329,                 1.7855,                 1.5904,                 1.0111,                 1.7721,                 1.9123,                0.96171,                0.64481,                0.67241,                0.71344,                0.35786,                 1.7448,                 1.4084,                0.99158,                 1.6698,                 1.8021,                0.96074,               4.16e-05,               4.16e-05,               4.16e-05
                    330,                 1.8063,                  1.579,                 1.0212,                 1.7986,                 1.8833,                0.97378,                0.62974,                0.68179,                0.71916,                0.35874,                  1.748,                 1.4128,                0.98873,                 1.6687,                 1.8078,                0.95634,             4.1366e-05,             4.1366e-05,             4.1366e-05
                    331,                 1.7574,                 1.5784,                 1.0101,                 1.7879,                 1.8573,                0.96318,                0.61788,                0.67672,                0.70282,                0.35464,                 1.7527,                 1.4074,                0.99272,                 1.6953,                 1.7957,                0.95719,             4.1132e-05,             4.1132e-05,             4.1132e-05
                    332,                 1.7656,                   1.55,                 1.0091,                 1.7925,                 1.8931,                0.96621,                0.60505,                0.69828,                0.70726,                0.34936,                 1.7745,                 1.4167,                0.99213,                 1.7501,                 1.8053,                0.96338,             4.0899e-05,             4.0899e-05,             4.0899e-05
                    333,                 1.7668,                 1.5606,                 1.0169,                 1.7802,                 1.8589,                0.96882,                0.62709,                0.63784,                0.69966,                0.35096,                 1.7541,                 1.4092,                0.98937,                 1.7228,                 1.7915,                0.96261,             4.0665e-05,             4.0665e-05,             4.0665e-05
                    334,                 1.8147,                 1.6425,                 1.0421,                 1.8254,                 1.9628,                 0.9866,                 0.6529,                0.66484,                 0.7219,                0.36231,                 1.7512,                 1.4036,                0.98643,                 1.6964,                 1.7883,                0.95755,             4.0432e-05,             4.0432e-05,             4.0432e-05
                    335,                  1.804,                 1.5822,                 1.0212,                 1.7621,                 1.8977,                 0.9673,                0.64155,                0.67118,                0.71162,                0.36268,                 1.7477,                 1.3927,                0.99197,                 1.6811,                 1.7835,                0.96011,             4.0198e-05,             4.0198e-05,             4.0198e-05
                    336,                 1.8247,                 1.5488,                 1.0334,                 1.7918,                 1.8442,                0.96992,                0.62048,                 0.6681,                0.71156,                0.36598,                 1.7572,                 1.3857,                0.99195,                 1.6988,                 1.7779,                0.96098,             3.9964e-05,             3.9964e-05,             3.9964e-05
                    337,                 1.7975,                 1.5848,                 1.0341,                 1.8105,                 1.9096,                0.98013,                0.59964,                0.67241,                0.70663,                0.36453,                 1.7492,                 1.3948,                0.99797,                 1.6786,                 1.7593,                0.95998,             3.9731e-05,             3.9731e-05,             3.9731e-05
                    338,                 1.7205,                 1.5271,                 1.0006,                  1.742,                 1.8384,                0.95635,                0.67539,                0.62069,                0.70794,                0.35864,                 1.7431,                 1.3846,                0.99476,                 1.6677,                 1.7675,                0.95255,             3.9497e-05,             3.9497e-05,             3.9497e-05
