Auckland weather data,,,,,
Edited: 20230308,,,,,
date,temperature,relative_humidity,wind_direction_deg,wind_speed_knots,description
2023-02-06T20:30:00Z,22,68.75,220,9,cloudy
2023-02-06T21:00:00Z,22,64.48,220,10,cloudy
2023-02-06T21:30:00Z,22,68.75,220,10,cloudy
2023-02-06T22:00:00Z,22,68.75,240,10,cloudy
2023-02-06T22:30:00Z,22,64.48,230,10,fine
2023-02-06T23:00:00Z,23,56.88,230,11,cloudy
2023-02-06T23:30:00Z,22,56.63,230,10,cloudy
2023-02-07T00:00:00Z,23,60.67,230,11,cloudy
2023-02-07T00:30:00Z,23,64.69,230,11,cloudy
2023-02-07T01:00:00Z,23,64.69,220,11,fine
2023-02-07T01:30:00Z,22,68.75,230,14,cloudy
2023-02-07T02:00:00Z,23,64.69,220,13,cloudy
2023-02-07T02:30:00Z,23,64.69,230,12,cloudy
2023-02-07T03:00:00Z,23,64.69,230,12,cloudy
2023-02-07T03:30:00Z,23,64.69,230,13,cloudy
2023-02-07T04:00:00Z,23,60.67,220,13,cloudy
2023-02-07T04:30:00Z,23,64.69,230,13,cloudy
2023-02-07T05:00:00Z,22,64.48,230,12,cloudy
2023-02-07T05:30:00Z,21,68.55,230,13,cloudy
2023-02-07T06:00:00Z,22,64.48,230,13,cloudy
2023-02-07T06:30:00Z,21,68.55,240,13,fine
2023-02-07T07:00:00Z,20,77.75,240,12,cloudy
2023-02-07T07:30:00Z,20,72.92,220,12,cloudy
2023-02-07T08:00:00Z,20,72.92,230,10,cloudy
2023-02-07T08:30:00Z,20,77.75,230,11,cloudy
2023-02-07T09:00:00Z,20,77.75,220,10,cloudy
2023-02-07T09:30:00Z,20,72.92,210,9,cloudy
2023-02-07T10:00:00Z,20,72.92,220,9,cloudy
2023-02-07T10:30:00Z,20,72.92,220,12,cloudy
2023-02-07T11:00:00Z,19,72.74,220,11,cloudy
2023-02-07T11:30:00Z,19,72.74,220,11,fine
2023-02-07T12:00:00Z,19,72.74,230,13,fine
2023-02-07T12:30:00Z,19,72.74,230,11,fine
2023-02-07T13:00:00Z,19,72.74,230,10,fine
2023-02-07T13:30:00Z,19,72.74,240,10,fine
2023-02-07T14:00:00Z,19,72.74,240,9,cloudy
2023-02-07T14:30:00Z,19,77.6,230,10,cloudy
2023-02-07T15:00:00Z,19,72.74,240,11,fine
2023-02-07T15:30:00Z,19,72.74,250,10,fine
2023-02-07T16:00:00Z,18,77.45,240,9,cloudy
2023-02-07T16:30:00Z,18,77.45,240,9,fine
2023-02-07T17:00:00Z,18,77.45,240,9,fine
2023-02-07T17:30:00Z,18,77.45,250,8,fine
2023-02-07T18:00:00Z,17,82.5,250,7,fine
2023-02-07T18:30:00Z,18,77.45,250,7,fine
2023-02-07T19:00:00Z,19,77.6,260,7,cloudy
2023-02-07T19:30:00Z,20,72.92,240,8,cloudy
2023-02-07T20:00:00Z,21,64.26,230,10,fine
2023-02-07T20:30:00Z,21,68.55,230,9,fine
2023-02-07T21:00:00Z,22,64.48,230,9,cloudy
2023-02-07T21:30:00Z,22,64.48,230,9,fine
2023-02-07T22:00:00Z,22,64.48,220,10,fine
2023-02-07T22:30:00Z,23,64.69,220,10,fine
2023-02-07T23:00:00Z,23,64.69,220,10,fine
2023-02-07T23:30:00Z,23,60.67,230,11,cloudy
2023-02-08T00:00:00Z,23,64.69,230,12,fine
2023-02-08T00:30:00Z,23,64.69,240,13,cloudy
2023-02-08T01:00:00Z,23,60.67,240,13,cloudy
2023-02-08T01:30:00Z,24,60.9,250,13,cloudy
2023-02-08T02:00:00Z,23,60.67,260,14,cloudy
2023-02-08T02:30:00Z,24,64.91,260,15,cloudy
2023-02-08T03:00:00Z,23,60.67,250,15,cloudy
2023-02-08T03:30:00Z,23,64.69,250,16,cloudy
2023-02-08T04:00:00Z,23,64.69,240,14,cloudy
2023-02-08T04:30:00Z,21,73.09,220,17,cloudy
2023-02-08T05:00:00Z,22,68.75,230,14,cloudy
2023-02-08T05:30:00Z,21,77.9,220,14,cloudy
2023-02-08T06:00:00Z,22,68.75,220,13,cloudy
2023-02-08T06:30:00Z,21,73.09,220,14,cloudy
2023-02-08T07:00:00Z,20,77.75,220,15,cloudy
2023-02-08T07:30:00Z,20,72.92,220,14,cloudy
2023-02-08T08:00:00Z,19,72.74,230,12,fine
2023-02-08T08:30:00Z,19,72.74,230,13,fine
2023-02-08T09:00:00Z,19,77.6,230,10,fine
2023-02-08T09:30:00Z,19,77.6,240,11,fine
2023-02-08T10:00:00Z,19,77.6,240,12,fine
2023-02-08T10:30:00Z,19,77.6,240,12,fine
2023-02-08T11:00:00Z,19,72.74,230,13,fine
2023-02-08T11:30:00Z,19,72.74,230,14,fine
2023-02-08T12:00:00Z,19,72.74,230,14,fine
2023-02-08T12:30:00Z,19,68.15,220,14,cloudy
2023-02-08T13:00:00Z,19,68.15,230,12,cloudy
2023-02-08T13:30:00Z,19,68.15,230,12,fine
2023-02-08T14:00:00Z,19,72.74,240,13,cloudy
2023-02-08T14:30:00Z,19,68.15,240,11,cloudy
2023-02-08T15:00:00Z,18,82.62,220,13,light rain
2023-02-08T15:30:00Z,17,88,230,20,light rain
2023-02-08T16:00:00Z,18,82.62,230,10,cloudy
2023-02-08T16:30:00Z,18,72.56,220,12,cloudy
2023-02-08T17:00:00Z,18,72.56,230,13,cloudy
2023-02-08T17:30:00Z,18,72.56,230,12,cloudy
2023-02-08T18:00:00Z,19,68.15,220,11,cloudy
2023-02-08T18:30:00Z,19,68.15,220,11,cloudy
2023-02-08T19:00:00Z,19,68.15,220,13,cloudy
2023-02-08T19:30:00Z,19,72.74,210,11,fine
2023-02-08T20:00:00Z,18,72.56,220,18,cloudy
2023-02-08T20:30:00Z,20,68.35,210,12,cloudy
2023-02-08T21:00:00Z,20,64.04,210,12,cloudy
2023-02-08T21:30:00Z,20,64.04,220,15,cloudy
2023-02-08T22:00:00Z,21,56.38,220,15,cloudy
2023-02-08T22:30:00Z,22,53.03,230,15,cloudy
2023-02-08T23:00:00Z,22,56.63,220,15,cloudy
2023-02-08T23:30:00Z,21,56.38,220,14,cloudy
2023-02-09T00:00:00Z,20,68.35,210,16,cloudy
2023-02-09T00:30:00Z,22,56.63,220,17,cloudy
2023-02-09T01:00:00Z,22,53.03,220,15,cloudy
2023-02-09T01:30:00Z,22,53.03,220,15,fine
2023-02-09T02:00:00Z,22,53.03,220,16,fine
2023-02-09T02:30:00Z,22,56.63,220,16,cloudy
2023-02-09T03:00:00Z,22,49.64,220,16,fine
2023-02-09T03:30:00Z,22,53.03,220,15,cloudy
2023-02-09T04:00:00Z,22,53.03,220,15,cloudy
2023-02-09T04:30:00Z,21,56.38,220,15,fine
2023-02-09T05:00:00Z,20,64.04,220,15,cloudy
2023-02-09T05:30:00Z,21,56.38,220,15,cloudy
2023-02-09T06:00:00Z,20,59.97,220,15,fine
2023-02-09T06:30:00Z,20,59.97,210,14,cloudy
2023-02-09T07:00:00Z,19,63.82,210,13,cloudy
2023-02-09T07:30:00Z,19,68.15,210,12,cloudy
2023-02-09T08:00:00Z,18,67.95,220,14,fine
2023-02-09T08:30:00Z,18,67.95,210,12,cloudy
2023-02-09T09:00:00Z,18,67.95,210,13,fine
2023-02-09T09:30:00Z,18,67.95,210,11,fine
2023-02-09T10:00:00Z,18,67.95,210,12,fine
2023-02-09T10:30:00Z,18,67.95,210,12,fine
2023-02-09T11:00:00Z,18,67.95,220,15,fine
2023-02-09T11:30:00Z,18,67.95,200,12,fine
2023-02-09T12:00:00Z,18,67.95,210,10,fine
2023-02-09T12:30:00Z,18,67.95,210,11,fine
2023-02-09T13:00:00Z,18,72.56,200,10,fine
2023-02-09T13:30:00Z,18,67.95,200,11,fine
2023-02-09T14:00:00Z,18,72.56,190,8,fine
2023-02-09T14:30:00Z,17,77.29,180,7,fine
2023-02-09T15:00:00Z,16,82.37,180,4,cloudy
2023-02-09T15:30:00Z,16,82.37,180,4,fine
2023-02-09T16:00:00Z,16,77.14,180,5,fine
2023-02-09T16:30:00Z,16,77.14,190,5,cloudy
2023-02-09T17:00:00Z,16,82.37,190,4,cloudy
2023-02-09T17:30:00Z,16,77.14,190,4,cloudy
2023-02-09T18:00:00Z,15,93.74,140,3,cloudy
2023-02-09T18:30:00Z,15,87.83,130,3,cloudy
2023-02-09T19:00:00Z,16,87.92,130,4,fine
2023-02-09T19:30:00Z,17,77.29,130,4,cloudy
2023-02-09T20:00:00Z,17,77.29,130,6,fine
2023-02-09T20:30:00Z,19,72.74,140,6,cloudy
2023-02-09T21:00:00Z,20,72.92,160,5,cloudy
2023-02-09T21:30:00Z,21,68.55,170,6,cloudy
2023-02-09T22:00:00Z,21,60.21,170,6,fine
2023-02-09T22:30:00Z,21,60.21,170,5,cloudy
2023-02-09T23:00:00Z,21,60.21,180,4,cloudy
2023-02-09T23:30:00Z,23,60.67,230,6,cloudy
2023-02-10T00:00:00Z,22,60.44,240,5,cloudy
2023-02-10T00:30:00Z,22,60.44,240,8,cloudy
2023-02-10T01:00:00Z,22,60.44,220,8,cloudy
2023-02-10T01:30:00Z,22,60.44,220,6,cloudy
2023-02-10T02:00:00Z,22,64.48,230,5,cloudy
2023-02-10T02:30:00Z,23,56.88,120,3,cloudy
2023-02-10T03:00:00Z,23,56.88,10,10,cloudy
2023-02-10T03:30:00Z,24,53.55,20,10,cloudy
2023-02-10T04:00:00Z,24,53.55,30,9,cloudy
2023-02-10T04:30:00Z,23,56.88,30,9,cloudy
2023-02-10T05:00:00Z,22,60.44,60,12,cloudy
2023-02-10T05:30:00Z,21,68.55,50,13,cloudy
2023-02-10T06:00:00Z,21,68.55,30,13,cloudy
2023-02-10T06:30:00Z,21,64.26,40,13,fine
2023-02-10T07:00:00Z,20,72.92,30,10,fine
2023-02-10T07:30:00Z,19,77.6,30,9,cloudy
2023-02-10T08:00:00Z,19,77.6,20,8,cloudy
2023-02-10T08:30:00Z,19,77.6,30,5,cloudy
2023-02-10T09:00:00Z,19,72.74,40,6,cloudy
2023-02-10T09:30:00Z,19,77.6,40,6,cloudy
2023-02-10T10:00:00Z,19,77.6,60,4,cloudy
2023-02-10T10:30:00Z,18,82.62,50,5,cloudy
2023-02-10T11:00:00Z,18,82.62,70,4,cloudy
2023-02-10T11:30:00Z,18,82.62,80,4,cloudy
2023-02-10T12:00:00Z,18,82.62,70,4,cloudy
2023-02-10T12:30:00Z,19,77.6,80,6,fine
2023-02-10T13:00:00Z,19,77.6,70,8,fine
2023-02-10T13:30:00Z,19,77.6,60,10,fine
2023-02-10T14:00:00Z,19,77.6,60,8,fine
2023-02-10T14:30:00Z,18,82.62,50,6,fine
2023-02-10T15:00:00Z,18,82.62,70,7,fine
2023-02-10T15:30:00Z,18,82.62,100,6,fine
2023-02-10T16:00:00Z,18,82.62,100,5,fine
2023-02-10T16:30:00Z,18,77.45,110,6,fine
2023-02-10T17:00:00Z,17,82.5,110,6,fine
2023-02-10T17:30:00Z,17,82.5,110,7,fine
2023-02-10T18:00:00Z,17,82.5,100,7,fine
2023-02-10T18:30:00Z,17,88,110,7,fine
2023-02-10T19:00:00Z,17,88,110,7,fine
2023-02-10T19:30:00Z,18,82.62,120,6,fine
2023-02-10T20:00:00Z,18,88.09,110,7,fine
2023-02-10T20:30:00Z,20,72.92,120,9,fine
2023-02-10T21:00:00Z,20,72.92,100,9,cloudy
2023-02-10T21:30:00Z,21,68.55,100,11,cloudy
2023-02-10T22:00:00Z,22,64.48,80,13,cloudy
2023-02-10T22:30:00Z,22,60.44,80,15,cloudy
2023-02-10T23:00:00Z,22,60.44,90,14,cloudy
2023-02-10T23:30:00Z,22,56.63,80,16,cloudy
2023-02-11T00:00:00Z,23,56.88,90,13,cloudy
2023-02-11T00:30:00Z,23,56.88,90,15,cloudy
2023-02-11T01:00:00Z,23,53.29,70,20,cloudy
2023-02-11T01:30:00Z,21,64.26,90,20,cloudy
2023-02-11T02:00:00Z,21,68.55,90,14,cloudy
2023-02-11T02:30:00Z,21,68.55,90,15,cloudy
2023-02-11T03:00:00Z,22,60.44,80,14,cloudy
2023-02-11T03:30:00Z,22,64.48,70,16,cloudy
2023-02-11T04:00:00Z,21,64.26,80,15,cloudy
2023-02-11T04:30:00Z,21,64.26,90,13,cloudy
2023-02-11T05:00:00Z,21,64.26,90,14,cloudy
2023-02-11T05:30:00Z,21,64.26,90,14,cloudy
2023-02-11T06:00:00Z,21,64.26,90,14,cloudy
2023-02-11T06:30:00Z,20,68.35,100,9,cloudy
2023-02-11T07:00:00Z,20,68.35,100,12,cloudy
2023-02-11T07:30:00Z,20,68.35,90,10,cloudy
2023-02-11T08:00:00Z,18,82.62,80,12,light rain
2023-02-11T08:30:00Z,18,82.62,100,9,cloudy
2023-02-11T09:00:00Z,18,88.09,90,10,light rain
2023-02-11T09:30:00Z,18,82.62,90,10,cloudy
2023-02-11T10:00:00Z,19,77.6,100,9,cloudy
2023-02-11T10:30:00Z,19,72.74,90,9,light rain
2023-02-11T11:00:00Z,19,77.6,100,9,cloudy
2023-02-11T11:30:00Z,18,82.62,90,10,cloudy
2023-02-11T12:00:00Z,18,88.09,110,8,cloudy
2023-02-11T12:30:00Z,17,93.83,110,6,cloudy
2023-02-11T13:00:00Z,18,88.09,110,11,light rain
2023-02-11T13:30:00Z,18,82.62,100,11,cloudy
2023-02-11T14:00:00Z,18,82.62,110,9,cloudy
2023-02-11T14:30:00Z,18,82.62,110,9,cloudy
2023-02-11T15:00:00Z,18,88.09,120,8,light rain
2023-02-11T15:30:00Z,17,93.83,110,6,rain
2023-02-11T16:00:00Z,17,93.83,120,10,light rain
2023-02-11T16:30:00Z,17,93.83,100,8,light rain
2023-02-11T17:00:00Z,17,93.83,100,9,light rain
2023-02-11T17:30:00Z,17,100,130,12,light rain
2023-02-11T18:00:00Z,17,93.83,130,14,light rain
2023-02-11T18:30:00Z,17,93.83,130,13,light rain
2023-02-11T19:00:00Z,17,93.83,120,13,rain
2023-02-11T19:30:00Z,17,93.83,110,9,light rain
2023-02-11T20:00:00Z,17,93.83,110,7,light rain
2023-02-11T20:30:00Z,17,93.83,110,9,light rain
2023-02-11T21:00:00Z,17,93.83,110,11,light rain
2023-02-11T21:30:00Z,18,88.09,100,10,light rain
2023-02-11T22:00:00Z,18,82.62,100,11,light rain
2023-02-11T22:30:00Z,19,77.6,100,13,light rain
2023-02-11T23:00:00Z,19,77.6,110,15,cloudy
2023-02-11T23:30:00Z,19,77.6,100,14,cloudy
2023-02-12T00:00:00Z,18,88.09,100,10,light rain
2023-02-12T00:30:00Z,18,88.09,90,9,light rain
2023-02-12T01:00:00Z,18,82.62,90,11,light rain
2023-02-12T01:30:00Z,18,88.09,110,8,light rain
2023-02-12T02:00:00Z,17,93.83,100,12,light rain
2023-02-12T02:30:00Z,18,82.62,110,12,cloudy
2023-02-12T03:00:00Z,19,77.6,110,14,light rain
2023-02-12T03:30:00Z,18,82.62,100,15,light rain
2023-02-12T04:00:00Z,18,82.62,110,18,light rain
2023-02-12T04:30:00Z,18,77.45,110,18,cloudy
2023-02-12T05:00:00Z,18,82.62,120,20,light rain
2023-02-12T05:30:00Z,18,82.62,120,21,cloudy
2023-02-12T06:00:00Z,18,77.45,110,20,cloudy
2023-02-12T06:30:00Z,18,77.45,120,25,cloudy
2023-02-12T07:00:00Z,18,72.56,110,24,cloudy
2023-02-12T07:30:00Z,18,72.56,110,19,cloudy
2023-02-12T08:00:00Z,18,72.56,110,22,cloudy
2023-02-12T08:30:00Z,18,72.56,100,19,cloudy
2023-02-12T09:00:00Z,18,72.56,110,20,cloudy
2023-02-12T09:30:00Z,18,72.56,110,19,cloudy
2023-02-12T10:00:00Z,18,77.45,110,18,cloudy
2023-02-12T10:30:00Z,18,77.45,110,20,cloudy
2023-02-12T11:00:00Z,18,77.45,110,21,cloudy
2023-02-12T11:30:00Z,18,77.45,110,21,cloudy
2023-02-12T12:00:00Z,18,77.45,110,19,cloudy
2023-02-12T12:30:00Z,18,77.45,110,23,cloudy
2023-02-12T13:00:00Z,18,77.45,110,22,light rain
2023-02-12T13:30:00Z,18,77.45,110,21,cloudy
2023-02-12T14:00:00Z,18,77.45,120,24,cloudy
2023-02-12T14:30:00Z,18,82.62,120,22,cloudy
2023-02-12T15:00:00Z,18,82.62,110,25,cloudy
2023-02-12T15:30:00Z,17,88,130,22,drizzle
2023-02-12T16:00:00Z,17,88,130,18,light rain
2023-02-12T16:30:00Z,17,88,130,20,light rain
2023-02-12T17:00:00Z,17,82.5,130,21,light rain
2023-02-12T17:30:00Z,16,93.79,130,19,light rain
2023-02-12T18:00:00Z,16,87.92,130,19,light rain
2023-02-12T18:30:00Z,16,87.92,130,19,rain
2023-02-12T19:00:00Z,16,87.92,130,21,rain
2023-02-12T19:30:00Z,16,87.92,130,26,light rain
2023-02-12T20:00:00Z,16,93.79,130,21,light rain
2023-02-12T20:30:00Z,16,93.79,140,19,light rain
2023-02-12T21:00:00Z,16,93.79,140,19,rain
2023-02-12T21:30:00Z,16,93.79,140,19,rain
2023-02-12T22:00:00Z,16,93.79,150,17,rain
2023-02-12T22:30:00Z,16,93.79,150,20,light rain
2023-02-12T23:00:00Z,16,93.79,160,22,light rain
2023-02-12T23:30:00Z,16,93.79,160,20,light rain
2023-02-13T00:00:00Z,16,93.79,160,22,rain
2023-02-13T00:30:00Z,17,93.83,160,24,light rain
2023-02-13T01:00:00Z,17,93.83,160,24,light rain
2023-02-13T01:30:00Z,17,93.83,160,23,rain
2023-02-13T02:00:00Z,17,93.83,160,25,light rain
2023-02-13T02:30:00Z,17,93.83,160,24,light rain
2023-02-13T03:00:00Z,17,93.83,160,25,light rain
2023-02-13T03:30:00Z,17,93.83,160,27,light rain
2023-02-13T04:00:00Z,17,93.83,170,28,light rain
2023-02-13T04:30:00Z,17,93.83,170,28,light rain
2023-02-13T05:00:00Z,17,93.83,170,26,light rain
2023-02-13T05:30:00Z,17,93.83,170,25,light rain
2023-02-13T06:00:00Z,17,93.83,170,24,rain
2023-02-13T06:30:00Z,17,93.83,180,26,rain
2023-02-13T07:00:00Z,17,93.83,180,24,rain
2023-02-13T07:30:00Z,17,93.83,190,23,light rain
2023-02-13T08:00:00Z,17,93.83,180,22,rain
2023-02-13T08:30:00Z,17,93.83,190,22,light rain
2023-02-13T09:00:00Z,17,93.83,190,22,rain
2023-02-13T09:30:00Z,17,93.83,190,23,rain
2023-02-13T10:00:00Z,17,93.83,190,23,light rain
2023-02-13T10:30:00Z,17,93.83,190,24,rain
2023-02-13T11:00:00Z,17,93.83,180,25,rain
2023-02-13T11:30:00Z,17,93.83,180,26,rain
2023-02-13T12:00:00Z,17,93.83,180,25,rain
2023-02-13T12:30:00Z,16,100,180,27,rain
2023-02-13T13:00:00Z,16,100,180,25,rain
2023-02-13T13:30:00Z,16,100,190,24,light rain
2023-02-13T14:00:00Z,17,93.83,190,22,rain
2023-02-13T14:30:00Z,16,100,200,22,light rain
2023-02-13T15:00:00Z,16,100,200,24,rain
2023-02-13T15:30:00Z,16,100,200,25,rain
2023-02-13T16:00:00Z,16,100,200,24,light rain
2023-02-13T16:30:00Z,17,93.83,190,22,light rain
2023-02-13T17:00:00Z,17,93.83,190,25,light rain
2023-02-13T17:30:00Z,17,93.83,200,24,light rain
2023-02-13T18:00:00Z,17,93.83,200,26,light rain
2023-02-13T18:30:00Z,18,88.09,200,23,cloudy
2023-02-13T19:00:00Z,19,77.6,200,23,cloudy
2023-02-13T19:30:00Z,19,82.74,200,23,cloudy
2023-02-13T20:00:00Z,19,77.6,210,24,cloudy
2023-02-13T20:30:00Z,19,82.74,210,24,cloudy
2023-02-13T21:00:00Z,19,82.74,220,29,cloudy
2023-02-13T21:30:00Z,20,77.75,210,30,cloudy
2023-02-13T22:00:00Z,20,77.75,210,29,cloudy
2023-02-13T22:30:00Z,19,82.74,210,32,cloudy
2023-02-13T23:00:00Z,19,82.74,220,32,cloudy
2023-02-13T23:30:00Z,20,77.75,210,33,cloudy
2023-02-14T00:00:00Z,20,77.75,220,34,cloudy
2023-02-14T00:30:00Z,20,77.75,210,35,cloudy
2023-02-14T01:00:00Z,20,77.75,210,33,cloudy
2023-02-14T01:30:00Z,20,82.86,220,34,cloudy
2023-02-14T02:00:00Z,20,82.86,220,33,cloudy
2023-02-14T02:30:00Z,20,77.75,220,34,cloudy
2023-02-14T03:00:00Z,19,88.18,220,33,cloudy
2023-02-14T03:30:00Z,20,82.86,220,34,cloudy
2023-02-14T04:00:00Z,19,82.74,220,32,cloudy
2023-02-14T04:30:00Z,19,88.18,230,32,cloudy
2023-02-14T05:00:00Z,19,88.18,230,32,cloudy
2023-02-14T05:30:00Z,19,82.74,230,31,cloudy
2023-02-14T06:00:00Z,19,82.74,230,31,cloudy
2023-02-14T06:30:00Z,19,82.74,220,30,cloudy
2023-02-14T07:00:00Z,19,82.74,220,31,cloudy
2023-02-14T07:30:00Z,19,77.6,220,28,cloudy
2023-02-14T08:00:00Z,19,77.6,220,29,cloudy
2023-02-14T08:30:00Z,19,77.6,220,30,cloudy
2023-02-14T09:00:00Z,19,77.6,220,27,cloudy
2023-02-14T09:30:00Z,19,77.6,220,27,cloudy
2023-02-14T10:00:00Z,19,72.74,220,26,fine
2023-02-14T10:30:00Z,19,77.6,230,25,cloudy
2023-02-14T11:00:00Z,19,77.6,230,23,cloudy
2023-02-14T11:30:00Z,19,77.6,230,23,fine
2023-02-14T12:00:00Z,19,77.6,230,20,fine
2023-02-14T12:30:00Z,19,82.74,240,19,fine
2023-02-14T13:00:00Z,19,82.74,240,21,cloudy
2023-02-14T13:30:00Z,19,88.18,240,23,cloudy
2023-02-14T14:00:00Z,19,88.18,230,21,cloudy
2023-02-14T14:30:00Z,19,88.18,230,19,cloudy
2023-02-14T15:00:00Z,19,88.18,230,21,cloudy
2023-02-14T15:30:00Z,19,88.18,240,19,cloudy
2023-02-14T16:00:00Z,19,88.18,230,19,cloudy
2023-02-14T16:30:00Z,19,88.18,230,19,cloudy
2023-02-14T17:00:00Z,19,88.18,240,16,cloudy
2023-02-14T17:30:00Z,19,88.18,240,17,cloudy
2023-02-14T18:00:00Z,19,88.18,240,15,cloudy
2023-02-14T18:30:00Z,19,88.18,240,16,fine
2023-02-14T19:00:00Z,19,88.18,240,17,fine
2023-02-14T19:30:00Z,19,88.18,240,15,fine
2023-02-14T20:00:00Z,20,82.86,240,14,cloudy
2023-02-14T20:30:00Z,20,82.86,240,14,cloudy
2023-02-14T21:00:00Z,21,77.9,240,15,cloudy
2023-02-14T21:30:00Z,22,73.27,240,13,cloudy
2023-02-14T22:00:00Z,22,73.27,230,14,cloudy
2023-02-14T22:30:00Z,22,73.27,230,15,cloudy
2023-02-14T23:00:00Z,22,73.27,240,17,cloudy
2023-02-14T23:30:00Z,22,78.04,250,18,cloudy
2023-02-15T00:00:00Z,22,73.27,260,20,cloudy
2023-02-15T00:30:00Z,23,73.44,260,22,cloudy
2023-02-15T01:00:00Z,23,73.44,260,21,fine
2023-02-15T01:30:00Z,22,73.27,260,21,fine
2023-02-15T02:00:00Z,22,73.27,260,22,cloudy
2023-02-15T02:30:00Z,23,73.44,260,20,fine
2023-02-15T03:00:00Z,23,68.94,260,19,cloudy
2023-02-15T03:30:00Z,22,73.27,260,17,fine
2023-02-15T04:00:00Z,21,77.9,260,17,cloudy
2023-02-15T04:30:00Z,22,73.27,260,15,cloudy
2023-02-15T05:00:00Z,21,77.9,260,15,cloudy
2023-02-15T05:30:00Z,21,77.9,250,11,cloudy
2023-02-15T06:00:00Z,21,77.9,250,10,cloudy
2023-02-15T06:30:00Z,20,82.86,260,10,fine
2023-02-15T07:00:00Z,20,82.86,260,8,fine
2023-02-15T07:30:00Z,19,88.18,260,7,fine
2023-02-15T08:00:00Z,19,88.18,260,7,fine
2023-02-15T08:30:00Z,19,88.18,250,6,fine
2023-02-15T09:00:00Z,19,88.18,260,8,fine
2023-02-15T09:30:00Z,19,88.18,260,8,fine
2023-02-15T10:00:00Z,18,93.88,260,7,fine
2023-02-15T10:30:00Z,18,93.88,260,7,fine
2023-02-15T11:00:00Z,18,93.88,280,4,cloudy
2023-02-15T11:30:00Z,18,93.88,280,6,fine
2023-02-15T12:00:00Z,17,93.83,350,3,fine
2023-02-15T12:30:00Z,18,88.09,300,5,cloudy
2023-02-15T13:00:00Z,18,88.09,300,4,cloudy
2023-02-15T13:30:00Z,18,88.09,320,4,cloudy
2023-02-15T14:00:00Z,18,93.88,320,6,cloudy
2023-02-15T14:30:00Z,18,93.88,320,4,cloudy
2023-02-15T15:00:00Z,18,93.88,310,4,cloudy
2023-02-15T15:30:00Z,18,93.88,280,3,cloudy
2023-02-15T16:00:00Z,18,93.88,340,2,cloudy
2023-02-15T16:30:00Z,18,93.88,330,2,cloudy
2023-02-15T17:00:00Z,17,93.83,250,5,cloudy
2023-02-15T17:30:00Z,17,93.83,260,6,fine
2023-02-15T18:00:00Z,18,93.88,280,4,cloudy
2023-02-15T18:30:00Z,17,93.83,320,3,fine
2023-02-15T19:00:00Z,18,93.88,250,4,fine
2023-02-15T19:30:00Z,19,93.92,260,5,cloudy
2023-02-15T20:00:00Z,19,88.18,270,7,cloudy
2023-02-15T20:30:00Z,20,77.75,260,8,cloudy
2023-02-15T21:00:00Z,20,77.75,260,7,cloudy
2023-02-15T21:30:00Z,21,73.09,260,7,fine
2023-02-15T22:00:00Z,21,73.09,220,5,fine
2023-02-15T22:30:00Z,22,68.75,230,7,fine
2023-02-15T23:00:00Z,21,73.09,240,11,cloudy
2023-02-15T23:30:00Z,21,73.09,250,11,cloudy
2023-02-16T00:00:00Z,21,73.09,270,12,cloudy
2023-02-16T00:30:00Z,22,68.75,260,9,cloudy
2023-02-16T01:00:00Z,22,68.75,230,8,cloudy
2023-02-16T01:30:00Z,23,68.94,240,9,fine
2023-02-16T02:00:00Z,22,73.27,230,14,fine
2023-02-16T02:30:00Z,23,68.94,230,12,fine
2023-02-16T03:00:00Z,23,68.94,230,14,fine
2023-02-16T03:30:00Z,22,68.75,230,13,fine
2023-02-16T04:00:00Z,22,68.75,240,12,fine
2023-02-16T04:30:00Z,22,73.27,220,14,fine
2023-02-16T05:00:00Z,22,73.27,220,11,fine
2023-02-16T05:30:00Z,21,73.09,230,12,fine
2023-02-16T06:00:00Z,21,73.09,230,12,fine
2023-02-16T06:30:00Z,20,77.75,230,12,fine
2023-02-16T07:00:00Z,19,82.74,220,9,fine
2023-02-16T07:30:00Z,19,82.74,230,9,cloudy
2023-02-16T08:00:00Z,19,82.74,230,9,cloudy
2023-02-16T08:30:00Z,19,82.74,230,8,fine
2023-02-16T09:00:00Z,19,82.74,220,9,fine
2023-02-16T09:30:00Z,19,82.74,230,9,fine
2023-02-16T10:00:00Z,18,88.09,260,7,fine
2023-02-16T10:30:00Z,18,93.88,230,7,cloudy
2023-02-16T11:00:00Z,18,88.09,190,7,fine
2023-02-16T11:30:00Z,18,88.09,180,6,fine
2023-02-16T12:00:00Z,18,82.62,180,7,fine
2023-02-16T12:30:00Z,17,88,170,7,fine
2023-02-16T13:00:00Z,18,82.62,170,9,cloudy
2023-02-16T13:30:00Z,17,88,170,8,cloudy
2023-02-16T14:00:00Z,17,88,170,7,cloudy
2023-02-16T14:30:00Z,17,88,160,9,cloudy
2023-02-16T15:00:00Z,17,88,150,9,cloudy
2023-02-16T15:30:00Z,16,87.92,160,8,cloudy
2023-02-16T16:00:00Z,16,82.37,160,8,fine
2023-02-16T16:30:00Z,16,82.37,160,7,cloudy
2023-02-16T17:00:00Z,16,82.37,140,8,cloudy
2023-02-16T17:30:00Z,15,82.25,160,7,cloudy
2023-02-16T18:00:00Z,15,82.25,160,6,cloudy
2023-02-16T18:30:00Z,15,87.83,180,9,cloudy
