                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    407,                 2.1422,                 2.3552,                0.87901,                 2.1904,                 2.4468,                0.87067,                0.67428,                0.65948,                0.69121,                0.28187,                 2.0153,                 2.0685,                0.85801,                   2.02,                 2.1432,                0.86154,             2.3376e-05,             2.3376e-05,             2.3376e-05
                    408,                 2.1436,                 2.2795,                0.88754,                 2.1366,                 2.3934,                0.87906,                0.68442,                0.62931,                0.68589,                0.28012,                 2.0345,                 2.0743,                0.86148,                 2.0531,                 2.1142,                0.86566,             2.3142e-05,             2.3142e-05,             2.3142e-05
                    409,                 2.1377,                 2.3095,                0.88666,                 2.2019,                 2.4826,                0.88132,                0.69128,                0.61771,                0.68607,                0.27957,                 2.0377,                 2.0718,                0.86256,                 2.0499,                    2.1,                0.86612,             2.2909e-05,             2.2909e-05,             2.2909e-05
                    410,                 2.1676,                 2.2713,                0.90304,                 2.2314,                 2.3836,                0.89204,                0.69576,                0.62069,                0.69227,                0.27621,                 2.0345,                 2.0601,                0.86332,                 2.0537,                    2.1,                0.86679,             2.2675e-05,             2.2675e-05,             2.2675e-05
                    411,                 2.1545,                 2.3047,                 0.8826,                 2.1755,                 2.3568,                0.87506,                0.69873,                0.63362,                0.69338,                0.28394,                 2.0173,                 2.0418,                0.86239,                 2.0427,                 2.0912,                0.86557,             2.2441e-05,             2.2441e-05,             2.2441e-05
                    412,                 2.1774,                 2.4111,                 0.8937,                 2.2046,                 2.4889,                0.88342,                0.70435,                 0.6264,                0.68086,                0.28485,                 2.0394,                 2.0566,                0.86166,                 2.0695,                 2.1052,                0.86488,             2.2208e-05,             2.2208e-05,             2.2208e-05
                    413,                  2.112,                 2.3048,                0.88067,                 2.1471,                 2.3884,                0.87355,                 0.7011,                0.61675,                0.68352,                0.28619,                 2.0391,                 2.0558,                 0.8623,                 2.0788,                 2.1036,                0.86559,             2.1974e-05,             2.1974e-05,             2.1974e-05
                    414,                 2.1593,                 2.3301,                0.88587,                 2.1929,                 2.3963,                0.87609,                0.69664,                0.65086,                0.69656,                0.28849,                 2.0211,                 2.0501,                0.86175,                 2.0492,                 2.0842,                0.86423,              2.174e-05,              2.174e-05,              2.174e-05
                    415,                 2.0909,                  2.288,                0.88249,                 2.0873,                 2.3907,                0.87202,                0.71733,                0.64224,                0.70523,                0.28762,                 2.0268,                 2.0617,                0.86083,                  2.045,                 2.0854,                0.86284,             2.1507e-05,             2.1507e-05,             2.1507e-05
                    416,                  2.187,                   2.33,                0.89239,                 2.2416,                  2.414,                0.88539,                0.70979,                0.62069,                0.68465,                0.28206,                  2.029,                 2.0532,                0.86023,                 2.0691,                 2.0895,                0.86314,             2.1273e-05,             2.1273e-05,             2.1273e-05
                    417,                 2.1832,                 2.4103,                0.89431,                  2.205,                 2.5262,                0.88695,                0.69466,                 0.6178,                0.67525,                 0.2778,                 2.0382,                 2.0457,                0.86064,                  2.084,                 2.0917,                0.86358,             2.1039e-05,             2.1039e-05,             2.1039e-05
                    418,                 2.1896,                 2.4027,                0.89409,                 2.2209,                 2.5074,                0.88678,                0.65927,                0.63383,                0.68895,                 0.2827,                 2.0141,                 2.0315,                0.85977,                 2.0625,                 2.0787,                0.86271,             2.0806e-05,             2.0806e-05,             2.0806e-05
                    419,                  2.137,                 2.2944,                0.89676,                 2.1716,                 2.3893,                0.88952,                0.71553,                0.61798,                0.69524,                0.28738,                  2.015,                 2.0282,                0.86022,                 2.0514,                 2.0674,                0.86225,             2.0572e-05,             2.0572e-05,             2.0572e-05
                    420,                 2.1426,                 2.3668,                0.88506,                 2.1688,                 2.4865,                0.87641,                0.70238,                0.64087,                0.69612,                0.29152,                 2.0138,                 2.0308,                0.86182,                 2.0347,                 2.0563,                0.86381,             2.0338e-05,             2.0338e-05,             2.0338e-05
                    421,                 2.1541,                 2.3203,                0.88259,                 2.1762,                 2.3862,                0.87331,                0.69669,                0.63793,                0.69666,                0.28685,                 1.9982,                 2.0245,                0.86111,                 2.0102,                 2.0408,                0.86329,             2.0105e-05,             2.0105e-05,             2.0105e-05
                    422,                 2.1835,                 2.3272,                0.88415,                 2.2262,                  2.417,                0.87764,                0.70969,                0.62931,                0.68681,                0.29361,                 1.9956,                 2.0186,                0.85941,                 2.0003,                 2.0372,                0.86137,             1.9871e-05,             1.9871e-05,             1.9871e-05
                    423,                 2.0716,                 2.2475,                0.87741,                 2.1117,                 2.3203,                0.87298,                 0.6999,                0.62327,                0.68254,                0.28997,                 2.0036,                 2.0172,                0.85788,                 2.0146,                 2.0444,                0.86034,             1.9638e-05,             1.9638e-05,             1.9638e-05
                    424,                 2.1099,                 2.3262,                0.88429,                 2.1359,                 2.4476,                0.86981,                0.70982,                0.63362,                0.68261,                0.28412,                 2.0223,                 2.0271,                0.85787,                 2.0382,                  2.059,                0.86115,             1.9404e-05,             1.9404e-05,             1.9404e-05
                    425,                 2.0606,                  2.265,                0.87694,                 2.1171,                 2.3493,                0.87541,                0.71712,                0.63378,                0.68516,                 0.2875,                 2.0293,                   2.03,                0.85931,                 2.0513,                 2.0637,                0.86292,              1.917e-05,              1.917e-05,              1.917e-05
                    426,                 2.1002,                 2.2005,                0.88491,                 2.1106,                 2.2942,                0.87583,                0.72123,                0.62069,                0.68713,                0.28392,                 2.0238,                  2.029,                0.85992,                 2.0413,                 2.0591,                0.86288,             1.8937e-05,             1.8937e-05,             1.8937e-05
                    427,                 2.2001,                 2.3361,                 0.8895,                 2.1919,                 2.4157,                0.88244,                0.71815,                0.60406,                0.68153,                0.28968,                 2.0065,                 2.0243,                0.85845,                 2.0175,                 2.0522,                 0.8608,             1.8703e-05,             1.8703e-05,             1.8703e-05
                    428,                 2.1656,                 2.2909,                0.88133,                 2.1853,                 2.4121,                0.87296,                0.70038,                  0.625,                0.68186,                0.29016,                 1.9799,                 2.0143,                0.85738,                 2.0031,                  2.037,                   0.86,             1.8469e-05,             1.8469e-05,             1.8469e-05
                    429,                 2.1955,                 2.3692,                0.89664,                 2.2123,                 2.4272,                0.88512,                0.67488,                0.62931,                0.66909,                0.28901,                 1.9815,                 2.0146,                0.85808,                  2.002,                 2.0365,                0.86049,             1.8236e-05,             1.8236e-05,             1.8236e-05
                    430,                 2.1246,                  2.259,                0.88642,                 2.1404,                 2.3174,                0.87993,                0.66853,                0.64224,                0.67908,                0.28743,                 1.9962,                 2.0095,                0.85745,                 2.0207,                 2.0414,                0.86051,             1.8002e-05,             1.8002e-05,             1.8002e-05
                    431,                 2.1117,                 2.2427,                0.88718,                 2.1177,                   2.38,                0.87733,                0.70814,                0.63362,                 0.6881,                0.28917,                 1.9979,                   2.01,                0.85774,                 2.0203,                   2.04,                 0.8613,             1.7768e-05,             1.7768e-05,             1.7768e-05
                    432,                  2.087,                 2.2452,                0.89078,                 2.1103,                   2.35,                0.87974,                  0.687,                0.64655,                0.67737,                0.29022,                 2.0019,                 2.0078,                0.85903,                 2.0149,                 2.0292,                0.86214,             1.7535e-05,             1.7535e-05,             1.7535e-05
                    433,                 2.1098,                 2.3144,                 0.8777,                 2.1558,                 2.4198,                0.87177,                0.67444,                0.67241,                0.69264,                0.28831,                 1.9886,                 1.9932,                0.86016,                 2.0144,                 2.0277,                0.86397,             1.7301e-05,             1.7301e-05,             1.7301e-05
                    434,                 2.1658,                 2.3266,                0.88967,                 2.2298,                 2.4227,                0.87984,                0.69148,                0.63761,                0.70067,                0.29282,                  1.979,                 1.9938,                0.85923,                  2.001,                 2.0212,                0.86289,             1.7068e-05,             1.7068e-05,             1.7068e-05
                    435,                 2.1604,                 2.2191,                   0.88,                 2.2105,                 2.2985,                0.87497,                0.69003,                0.63362,                0.68652,                0.28872,                 2.0039,                 2.0073,                0.85827,                  2.014,                 2.0291,                0.86092,             1.6834e-05,             1.6834e-05,             1.6834e-05
                    436,                 2.1229,                 2.2307,                 0.8828,                 2.1694,                  2.343,                0.87673,                 0.6842,                0.64224,                 0.6815,                0.28675,                 2.0164,                 2.0164,                0.85802,                  2.029,                 2.0396,                0.86111,               1.66e-05,               1.66e-05,               1.66e-05
                    437,                 2.0442,                 2.2539,                0.89396,                 2.0648,                 2.3832,                0.88113,                0.72384,                0.63267,                0.69344,                0.28987,                 2.0102,                 2.0084,                0.85796,                 2.0275,                 2.0289,                 0.8608,             1.6367e-05,             1.6367e-05,             1.6367e-05
                    438,                 2.1478,                 2.2263,                0.90053,                 2.1753,                 2.3729,                0.89075,                0.73232,                0.62069,                0.70268,                0.29634,                 1.9997,                 1.9941,                0.85855,                 2.0134,                 2.0108,                0.86107,             1.6133e-05,             1.6133e-05,             1.6133e-05
                    439,                 2.1059,                 2.2662,                0.88742,                 2.1805,                 2.3631,                0.88523,                0.71094,                0.63609,                0.69104,                0.29422,                 1.9848,                  1.984,                0.85711,                 2.0055,                 2.0132,                0.86007,             1.5899e-05,             1.5899e-05,             1.5899e-05
                    440,                 2.0999,                 2.2579,                0.88442,                 2.1932,                 2.3524,                0.88224,                0.70636,                0.63793,                0.68965,                0.29209,                 1.9821,                 1.9831,                0.85582,                 2.0245,                 2.0154,                0.86003,             1.5666e-05,             1.5666e-05,             1.5666e-05
                    441,                 2.1467,                 2.2915,                0.87561,                 2.1425,                 2.3601,                0.86838,                0.71248,                0.63793,                0.69589,                0.28957,                 1.9828,                 1.9807,                0.85591,                 2.0294,                 2.0203,                0.86008,             1.5432e-05,             1.5432e-05,             1.5432e-05
                    442,                 2.1069,                 2.2437,                0.88307,                 2.1465,                  2.378,                0.87048,                0.70203,                0.63793,                0.70258,                 0.2891,                 1.9885,                 1.9772,                0.85691,                 2.0212,                 2.0242,                 0.8604,             1.5198e-05,             1.5198e-05,             1.5198e-05
                    443,                 2.1514,                 2.2278,                0.88162,                 2.1952,                 2.3403,                0.87625,                0.73541,                0.63362,                0.70234,                0.28964,                 1.9936,                 1.9858,                  0.857,                 2.0194,                 2.0249,                0.86039,             1.4965e-05,             1.4965e-05,             1.4965e-05
                    444,                 2.1206,                 2.2205,                0.88528,                 2.1458,                 2.3168,                0.87638,                0.76552,                0.61638,                0.70832,                0.29306,                 1.9918,                  1.991,                0.85617,                 2.0151,                 2.0168,                0.86044,             1.4731e-05,             1.4731e-05,             1.4731e-05
                    445,                 2.1608,                 2.1575,                0.89389,                 2.2131,                 2.2754,                0.88619,                0.76083,                0.61638,                0.70385,                0.29062,                 1.9921,                 1.9868,                0.85679,                 2.0093,                 2.0166,                 0.8608,             1.4497e-05,             1.4497e-05,             1.4497e-05
                    446,                 2.1253,                 2.2609,                0.88617,                 2.1478,                 2.3784,                0.87624,                0.76837,                0.61638,                0.70145,                0.28769,                 2.0007,                 1.9934,                 0.8577,                 2.0211,                 2.0139,                0.86148,             1.4264e-05,             1.4264e-05,             1.4264e-05
                    447,                 2.1405,                 2.2771,                0.88465,                 2.1865,                 2.4264,                0.87547,                0.74099,                0.62069,                0.70521,                0.28883,                 2.0134,                 1.9949,                0.85841,                 2.0286,                 2.0177,                 0.8623,              1.403e-05,              1.403e-05,              1.403e-05
                    448,                 2.1558,                 2.2222,                0.88131,                 2.2018,                 2.2811,                0.87882,                0.70551,                0.63793,                0.70226,                0.27948,                  2.013,                 1.9903,                0.85896,                 2.0345,                 2.0178,                0.86341,             1.3797e-05,             1.3797e-05,             1.3797e-05
                    449,                 2.1043,                 2.2529,                0.88649,                   2.18,                 2.3626,                0.88069,                0.71245,                0.64224,                0.70434,                0.28153,                 2.0196,                 1.9878,                0.85928,                 2.0461,                 2.0181,                 0.8634,             1.3563e-05,             1.3563e-05,             1.3563e-05
                    450,                 2.1581,                 2.2634,                0.88331,                 2.1776,                 2.3123,                0.87798,                0.74422,                  0.625,                0.70837,                0.28339,                 2.0187,                 1.9812,                0.85999,                 2.0312,                 2.0199,                0.86277,             1.3329e-05,             1.3329e-05,             1.3329e-05
                    451,                 2.0955,                 2.2195,                0.87803,                 2.1333,                  2.329,                 0.8694,                0.75916,                  0.625,                0.70804,                0.28865,                  2.003,                  1.978,                0.85918,                 2.0117,                 2.0061,                 0.8617,             1.3096e-05,             1.3096e-05,             1.3096e-05
                    452,                 2.1237,                 2.2404,                0.88404,                  2.167,                 2.3392,                0.87651,                0.75336,                0.61881,                0.70771,                0.29344,                  1.985,                 1.9734,                0.85771,                 1.9951,                 1.9978,                0.86069,             1.2862e-05,             1.2862e-05,             1.2862e-05
                    453,                  2.072,                   2.13,                0.89114,                 2.1014,                 2.2495,                 0.8802,                0.74437,                0.61638,                0.70605,                0.29605,                  1.985,                  1.971,                0.85675,                 1.9956,                 2.0017,                0.86058,             1.2628e-05,             1.2628e-05,             1.2628e-05
                    454,                 2.1025,                  2.296,                0.88268,                 2.1508,                   2.37,                0.87758,                0.74205,                  0.625,                0.70794,                0.29442,                 1.9932,                  1.976,                0.85626,                 2.0021,                 2.0029,                0.86008,             1.2395e-05,             1.2395e-05,             1.2395e-05
                    455,                 2.0339,                  2.162,                0.88848,                 2.1038,                 2.3163,                0.88064,                0.75398,                0.62069,                0.70894,                0.29426,                 1.9977,                 1.9794,                  0.856,                  2.006,                 1.9969,                0.86018,             1.2161e-05,             1.2161e-05,             1.2161e-05
                    456,                  2.021,                 2.1465,                0.87875,                  2.069,                 2.2496,                0.86687,                0.75586,                0.61386,                0.71143,                0.29272,                 1.9852,                 1.9731,                0.85552,                 1.9968,                 2.0007,                0.85901,             1.1927e-05,             1.1927e-05,             1.1927e-05
                    457,                 2.1375,                 2.2843,                0.88766,                 2.1685,                 2.3757,                0.87759,                  0.731,                0.63793,                0.70458,                0.29637,                 1.9758,                 1.9646,                0.85548,                 1.9882,                 1.9939,                 0.8591,             1.1694e-05,             1.1694e-05,             1.1694e-05
                    458,                 2.1273,                 2.2338,                0.88728,                 2.1654,                 2.3266,                0.87706,                0.73216,                0.65086,                0.71336,                0.29999,                 1.9864,                 1.9639,                0.85661,                 1.9874,                 1.9879,                0.85954,              1.146e-05,              1.146e-05,              1.146e-05
                    459,                 2.1315,                 2.2035,                0.88426,                 2.1698,                 2.2752,                0.87457,                0.71054,                0.63484,                0.70495,                0.30072,                 2.0048,                 1.9676,                0.85747,                 1.9949,                  1.987,                0.85996,             1.1227e-05,             1.1227e-05,             1.1227e-05
                    460,                 2.1574,                 2.3277,                0.87321,                  2.205,                 2.4052,                0.86881,                0.72921,                  0.625,                0.70991,                0.30084,                 1.9971,                 1.9601,                0.85723,                 1.9887,                  1.981,                0.86007,             1.0993e-05,             1.0993e-05,             1.0993e-05
                    461,                 2.0947,                 2.1761,                0.88472,                 2.1356,                 2.2598,                0.87841,                0.73262,                0.62069,                0.70411,                0.29894,                   1.98,                 1.9522,                0.85666,                 1.9769,                 1.9767,                0.86019,             1.0759e-05,             1.0759e-05,             1.0759e-05
                    462,                 2.1443,                 2.2535,                 0.8833,                 2.1889,                 2.3051,                0.87619,                0.73742,                0.61736,                0.70471,                0.29992,                 1.9634,                 1.9418,                0.85624,                  1.964,                 1.9719,                0.86043,             1.0526e-05,             1.0526e-05,             1.0526e-05
                    463,                 2.1552,                 2.2448,                0.89203,                 2.1949,                  2.344,                0.88534,                0.71532,                0.61736,                0.69404,                0.29959,                 1.9688,                 1.9428,                0.85641,                 1.9646,                 1.9729,                0.86058,             1.0292e-05,             1.0292e-05,             1.0292e-05
                    464,                 2.1427,                 2.1896,                0.88165,                 2.1918,                 2.2826,                0.87801,                0.72031,                0.61056,                0.68569,                0.29907,                 1.9818,                 1.9512,                0.85656,                 1.9677,                 1.9735,                0.86028,             1.0058e-05,             1.0058e-05,             1.0058e-05
                    465,                 2.1214,                 2.2015,                0.86729,                 2.1694,                 2.2729,                0.86244,                0.73068,                0.60809,                0.69547,                0.29878,                 1.9786,                 1.9515,                0.85635,                 1.9645,                 1.9694,                 0.8597,             9.8247e-06,             9.8247e-06,             9.8247e-06
                    466,                 2.1004,                 2.1347,                0.88012,                  2.136,                 2.2585,                0.87075,                0.74406,                0.61638,                0.70832,                0.30045,                 1.9731,                 1.9451,                0.85599,                 1.9681,                 1.9649,                0.85983,              9.591e-06,              9.591e-06,              9.591e-06
                    467,                 2.0797,                 2.2137,                0.88835,                 2.0808,                 2.3137,                0.87563,                0.69874,                0.63362,                0.70102,                0.29912,                 1.9864,                 1.9459,                0.85686,                 1.9803,                  1.968,                0.86081,             9.3574e-06,             9.3574e-06,             9.3574e-06
                    468,                 2.1075,                 2.1639,                 0.8884,                 2.1414,                 2.2539,                0.88266,                0.71439,                0.62531,                0.70625,                0.29805,                 1.9954,                 1.9477,                0.85795,                 1.9864,                 1.9688,                0.86119,             9.1238e-06,             9.1238e-06,             9.1238e-06
                    469,                  2.105,                 2.1824,                0.87943,                 2.1155,                 2.2451,                0.86882,                0.72613,                0.62931,                0.70654,                0.29826,                 1.9957,                 1.9488,                 0.8584,                 1.9877,                 1.9705,                 0.8612,             8.8901e-06,             8.8901e-06,             8.8901e-06
                    470,                 2.1098,                 2.1076,                0.88722,                 2.1669,                 2.2184,                0.87962,                0.72031,                0.63274,                0.70766,                0.29909,                 1.9963,                   1.95,                0.85861,                 1.9861,                  1.973,                0.86129,             8.6565e-06,             8.6565e-06,             8.6565e-06
                    471,                 2.1415,                 2.2002,                0.88105,                 2.1904,                 2.2603,                0.87678,                 0.7238,                0.62127,                0.70729,                0.29916,                 1.9917,                 1.9504,                0.85879,                 1.9811,                 1.9728,                 0.8613,             8.4228e-06,             8.4228e-06,             8.4228e-06
                    472,                 2.0191,                 2.1892,                0.87872,                  2.058,                 2.2974,                0.87591,                0.72225,                0.62769,                0.70597,                0.29921,                 1.9795,                 1.9509,                0.85801,                 1.9728,                 1.9728,                0.86058,             8.1892e-06,             8.1892e-06,             8.1892e-06
                    473,                 2.0481,                 2.1459,                0.87521,                 2.0645,                   2.29,                0.86611,                0.72363,                0.62074,                0.70322,                0.29968,                 1.9714,                 1.9484,                0.85725,                 1.9694,                 1.9718,                0.86017,             7.9556e-06,             7.9556e-06,             7.9556e-06
                    474,                 2.0365,                 2.0838,                0.87138,                   2.09,                 2.1753,                0.86636,                0.73645,                0.62631,                0.70416,                0.30079,                 1.9696,                 1.9489,                0.85662,                 1.9668,                 1.9709,                0.85948,             7.7219e-06,             7.7219e-06,             7.7219e-06
                    475,                 2.0848,                 2.1259,                0.87687,                 2.1197,                 2.2575,                0.87026,                0.74248,                0.62138,                0.70976,                0.30074,                  1.979,                 1.9542,                0.85665,                 1.9728,                 1.9746,                0.85918,             7.4883e-06,             7.4883e-06,             7.4883e-06
                    476,                 2.1136,                 2.1812,                0.88781,                 2.1563,                 2.2684,                0.87569,                0.75102,                0.63362,                0.70914,                0.29942,                 1.9909,                  1.959,                0.85703,                 1.9785,                 1.9769,                0.85917,             7.2546e-06,             7.2546e-06,             7.2546e-06
                    477,                  2.115,                 2.1757,                0.88243,                 2.1616,                 2.2958,                  0.873,                0.73875,                0.63381,                0.70772,                0.30079,                 1.9842,                 1.9556,                0.85732,                 1.9728,                 1.9702,                0.85939,              7.021e-06,              7.021e-06,              7.021e-06
                    478,                 2.2193,                 2.1873,                0.88391,                 2.2789,                 2.3184,                0.87869,                0.71128,                0.64655,                0.70711,                0.30119,                 1.9753,                 1.9504,                0.85679,                 1.9661,                 1.9656,                0.85892,             6.7874e-06,             6.7874e-06,             6.7874e-06
                    479,                 2.0837,                 2.1924,                 0.8793,                 2.1028,                 2.2608,                0.87311,                0.73374,                0.62955,                0.70749,                0.29897,                 1.9727,                 1.9508,                 0.8562,                  1.967,                 1.9674,                 0.8583,             6.5537e-06,             6.5537e-06,             6.5537e-06
                    480,                 2.1161,                 2.2108,                0.88122,                 2.1247,                 2.2848,                0.87514,                0.73713,                 0.6406,                0.70811,                0.29963,                 1.9732,                 1.9489,                0.85605,                 1.9684,                  1.969,                0.85804,             6.3201e-06,             6.3201e-06,             6.3201e-06
                    481,                 2.1061,                  2.154,                0.87878,                 2.1402,                 2.2694,                0.86919,                0.72317,                0.65517,                0.71174,                0.30139,                 1.9691,                 1.9436,                0.85626,                 1.9642,                 1.9667,                0.85829,             6.0864e-06,             6.0864e-06,             6.0864e-06
                    482,                  2.131,                 2.2046,                0.88202,                 2.1781,                 2.3164,                0.87634,                0.72706,                0.64655,                0.71151,                0.30002,                 1.9704,                 1.9446,                0.85685,                 1.9635,                 1.9643,                0.85899,             5.8528e-06,             5.8528e-06,             5.8528e-06
                    483,                 2.1056,                 2.1715,                0.87626,                 2.1451,                 2.2618,                0.86957,                0.72284,                0.64655,                0.71036,                0.30112,                  1.976,                 1.9499,                0.85754,                  1.964,                 1.9625,                0.85951,             5.6192e-06,             5.6192e-06,             5.6192e-06
                    484,                 2.0874,                 2.1766,                0.88184,                 2.1052,                 2.2944,                0.86926,                0.73174,                0.63362,                0.70928,                0.30142,                 1.9753,                 1.9477,                 0.8575,                 1.9585,                 1.9597,                 0.8591,             5.3855e-06,             5.3855e-06,             5.3855e-06
                    485,                 2.1571,                 2.1646,                0.88175,                 2.2323,                 2.2678,                0.87488,                0.74972,                0.62931,                0.70989,                0.30134,                 1.9701,                 1.9438,                 0.8568,                 1.9543,                 1.9578,                0.85835,             5.1519e-06,             5.1519e-06,             5.1519e-06
                    486,                 2.1083,                 2.1824,                0.88667,                 2.1671,                 2.2854,                0.87965,                 0.7383,                0.63362,                0.70721,                0.30383,                 1.9664,                 1.9404,                0.85613,                 1.9578,                 1.9582,                0.85795,             4.9182e-06,             4.9182e-06,             4.9182e-06
                    487,                 2.1363,                 2.1885,                0.89702,                 2.1771,                 2.2667,                 0.8918,                0.72531,                0.63736,                0.70696,                0.30108,                 1.9659,                 1.9409,                 0.8558,                  1.958,                 1.9576,                0.85765,             4.6846e-06,             4.6846e-06,             4.6846e-06
                    488,                 2.1134,                 2.1808,                 0.8823,                 2.1699,                 2.2933,                0.87716,                0.72149,                  0.625,                0.70743,                 0.3026,                 1.9645,                 1.9418,                0.85567,                 1.9551,                 1.9569,                0.85762,              4.451e-06,              4.451e-06,              4.451e-06
                    489,                 2.1418,                 2.2388,                0.88822,                 2.1522,                 2.2829,                0.87815,                0.72311,                0.63036,                0.70794,                0.30321,                 1.9632,                 1.9408,                0.85592,                 1.9526,                 1.9552,                0.85788,             4.2173e-06,             4.2173e-06,             4.2173e-06
                    490,                 2.0958,                 2.1585,                0.88088,                  2.129,                 2.2092,                0.87599,                0.72606,                0.63976,                0.70714,                 0.3007,                 1.9686,                 1.9422,                0.85615,                 1.9552,                 1.9559,                0.85801,             3.9837e-06,             3.9837e-06,             3.9837e-06
                    491,                 2.1351,                 2.6482,                0.90947,                 2.1305,                 2.8845,                0.89225,                0.67177,                0.65517,                0.70253,                0.28883,                 1.9759,                 1.9605,                0.85598,                  1.973,                 1.9723,                0.85848,               3.75e-06,               3.75e-06,               3.75e-06
                    492,                 2.0473,                 2.6362,                0.89983,                 2.0406,                 2.8655,                0.88321,                0.61715,                0.65315,                0.66987,                 0.2714,                 2.0259,                 1.9994,                0.85853,                 2.0118,                 2.0267,                0.86033,             3.5164e-06,             3.5164e-06,             3.5164e-06
                    493,                 2.1019,                 2.5474,                0.90795,                 2.1331,                 2.7647,                0.89609,                0.60534,                0.65452,                0.66089,                0.26577,                 2.0681,                 2.0255,                0.86079,                 2.0433,                 2.0545,                0.86234,             3.2828e-06,             3.2828e-06,             3.2828e-06
                    494,                  2.101,                 2.7131,                0.90813,                 2.1237,                 2.9092,                0.89215,                0.60577,                0.65948,                0.65765,                0.26174,                 2.0902,                 2.0392,                0.86193,                 2.0483,                 2.0773,                0.86314,             3.0491e-06,             3.0491e-06,             3.0491e-06
                    495,                 2.1176,                  2.729,                0.89281,                 2.1165,                 2.9149,                 0.8797,                0.61682,                0.63793,                0.65503,                0.26018,                 2.0933,                 2.0422,                0.86211,                 2.0534,                 2.0808,                0.86346,             2.8155e-06,             2.8155e-06,             2.8155e-06
                    496,                 2.0563,                 2.6231,                0.89829,                 2.0745,                 2.8582,                0.88662,                0.62471,                0.64224,                0.65556,                0.26063,                 2.0989,                 2.0422,                0.86199,                 2.0575,                 2.0809,                0.86343,             2.5818e-06,             2.5818e-06,             2.5818e-06
                    497,                 2.1039,                  2.671,                0.89855,                 2.0941,                 2.8779,                 0.8818,                0.63416,                0.64224,                0.65528,                0.26077,                 2.1044,                 2.0435,                0.86208,                 2.0615,                 2.0815,                0.86345,             2.3482e-06,             2.3482e-06,             2.3482e-06
                    498,                 2.0961,                 2.6061,                0.89538,                 2.1316,                 2.8217,                0.88168,                0.64417,                0.63206,                0.65653,                0.26308,                 2.1011,                 2.0378,                0.86202,                 2.0575,                 2.0752,                0.86309,             2.1146e-06,             2.1146e-06,             2.1146e-06
                    499,                 2.0665,                 2.6638,                0.89088,                 2.0598,                 2.8651,                0.87947,                0.63758,                0.62931,                0.66064,                 0.2614,                 2.0968,                 2.0314,                0.86182,                 2.0621,                 2.0652,                0.86304,             1.8809e-06,             1.8809e-06,             1.8809e-06
                    500,                 2.0372,                 2.5743,                0.89466,                 2.0891,                 2.8478,                0.88815,                0.63635,                0.63359,                0.66266,                0.26219,                 2.0946,                 2.0267,                 0.8616,                 2.0626,                 2.0614,                0.86278,             1.6473e-06,             1.6473e-06,             1.6473e-06
